Transaction Arrival Rate,Block Size,Orderer,pre_Latency,pre_Throughput
15,175,9,0.856934902,17.95851628
15,180,3,0.861727187,12.97217442
15,180,5,0.799219582,13.13309056
15,180,7,0.836464092,17.69553105
15,180,9,0.860489318,13.5358875
15,185,3,0.857907578,12.99363743
15,185,5,0.86104326,13.65208317
15,185,7,0.834389207,13.66773411
15,185,9,0.861137292,13.00532567
15,190,3,0.86075711,17.3193752
15,190,5,0.783470962,18.71596409
15,190,7,0.862820193,18.79102894
15,190,9,0.812491497,14.01296422
15,195,3,0.842015025,17.31823613
15,195,5,0.859756419,18.31141926
15,195,7,0.824474916,13.12683751
15,195,9,0.859787795,13.56234471
15,200,3,0.81290991,13.00479008
15,200,5,0.859987947,17.471088
15,200,7,0.861526606,18.33922154
15,200,9,0.815970656,13.20158116
15,205,3,0.850168607,26.24162022
15,205,5,0.83781428,19.83941228
15,205,7,0.814206049,18.05946385
15,205,9,0.785811755,14.36478459
15,210,3,0.799940035,18.37936284
15,210,5,0.860296437,13.5256168
15,210,7,0.812491497,13.5465717
15,210,9,0.861137053,18.12981755
15,215,3,0.812332591,14.34135472
15,215,5,0.837188241,15.04899174
15,215,7,0.830865929,13.0433521
15,215,9,0.808017823,14.57236668
15,220,3,0.835854861,13.01642033
15,220,5,0.812188646,13.03906438
15,220,7,0.818128452,13.11027562
15,220,9,0.812491497,13.73336369
15,225,3,0.860634729,18.27047764
15,225,5,0.862840626,13.58987157
15,225,7,0.857668611,13.34664036
15,225,9,0.809787926,17.53481251
15,230,3,0.793775818,13.73359868
15,230,5,0.846585342,17.59792897
15,230,7,0.792566726,13.13863866
15,230,9,0.821929786,13.80151097
15,235,3,0.81303899,14.13375279
15,235,5,0.814050946,14.28471409
15,235,7,0.804820475,21.85377995
15,235,9,0.859799907,12.69541051
15,240,3,0.860734913,13.69166753
15,240,5,0.803709218,18.8921848
15,240,7,0.838451478,18.83210637
15,240,9,0.838045904,13.25368077
15,245,3,0.808083281,14.85717656
15,245,5,0.860942218,13.69456975
15,245,7,0.86216614,18.92284886
15,245,9,0.861086699,14.47004277
15,250,3,0.838428065,14.97283055
15,250,5,0.861397979,13.85523259
15,250,7,0.796088395,17.84306523
15,250,9,0.827773318,13.07015263
15,255,3,0.83501527,12.89406316
15,255,5,0.803400859,13.11938664
15,255,7,0.838251969,21.9319637
15,255,9,0.858667108,17.35047261
15,260,3,0.846419165,13.95489537
15,260,5,0.841719243,14.20889622
15,260,7,0.861519668,17.91142155
15,260,9,0.859932682,12.98031041
15,265,3,0.81319333,19.03798863
15,265,5,0.807633016,16.74622533
15,265,7,0.863468072,12.9969257
15,265,9,0.843050978,13.32102238
15,270,3,0.836047646,13.66962773
15,270,5,0.86106219,14.02068974
15,270,7,0.860586736,18.34216038
15,270,9,0.849360249,17.19610631
15,275,3,0.835751531,17.69276822
15,275,5,0.82605153,13.79774411
15,275,7,0.856574985,14.54404996
15,275,9,0.860544655,17.32625592
15,280,3,0.859384224,17.82822583
15,280,5,0.859906527,13.78051694
15,280,7,0.806565401,17.89625943
15,280,9,0.846599385,17.73268826
15,285,3,0.848261711,17.84504254
15,285,5,0.807011363,13.05065091
15,285,7,0.847242472,18.17830899
15,285,9,0.860191986,15.6515878
15,290,3,0.812491497,13.1412988
15,290,5,0.831973466,18.12963803
15,290,7,0.858506438,17.14274991
15,290,9,0.812491497,14.15649045
15,295,3,0.8025619,14.75702451
15,295,5,0.82551181,13.74943784
15,295,7,0.809316024,22.08638547
15,295,9,0.806135175,14.75477994
15,300,3,0.801466402,14.95604184
15,300,5,0.858520648,17.41484082
15,300,7,0.85590398,17.63259976
15,300,9,0.859673092,13.16051572
15,305,3,0.804998967,13.62962583
15,305,5,0.81492593,17.30443891
15,305,7,0.837877032,13.58333982
15,305,9,0.812538669,13.72102902
15,310,3,0.824616882,13.90378201
15,310,5,0.860135743,14.46106809
15,310,7,0.860716412,13.78816312
15,310,9,0.825255165,21.85071805
15,315,3,0.860854337,14.10303433
15,315,5,0.851538727,13.80944913
15,315,7,0.796070764,14.51120084
15,315,9,0.830383965,18.84423383
15,320,3,0.812491497,14.64669278
15,320,5,0.81872184,13.10768369
15,320,7,0.815584406,17.41359036
15,320,9,0.816916034,14.35299771
15,325,3,0.812491497,17.60329679
15,325,5,0.84942002,15.26180661
15,325,7,0.806520316,17.63612683
15,325,9,0.837787816,18.37318662
15,330,3,0.819436738,14.94812406
15,330,5,0.819586131,14.6123132
15,330,7,0.860960791,13.81108029
15,330,9,0.827022991,14.08810819
15,335,3,0.813935205,13.26115201
15,335,5,0.85613415,13.68105252
15,335,7,0.812491497,18.00271237
15,335,9,0.860168979,13.65341886
15,340,3,0.812491497,18.07366803
15,340,5,0.857879898,13.03231748
15,340,7,0.859384629,13.66593411
15,340,9,0.820512197,13.71999295
15,345,3,0.860991451,13.95276731
15,345,5,0.818426666,17.76958554
15,345,7,0.86037769,13.38420804
15,345,9,0.8122143,12.76573575
15,350,3,0.81813775,21.62920621
15,350,5,0.842760989,18.05259946
15,350,7,0.795728108,13.23602536
15,350,9,0.812138054,13.28883298
15,355,3,0.861443421,18.5728967
15,355,5,0.815907464,17.89194119
15,355,7,0.809333488,14.11350949
15,355,9,0.845558092,14.2590585
15,360,3,0.822497794,13.24094022
15,360,5,0.846008751,15.1692468
15,360,7,0.809083399,19.52382215
15,360,9,0.839522573,13.5207742
15,365,3,0.831172833,14.63206723
15,365,5,0.812491497,13.42480252
15,365,7,0.804574713,13.14426206
15,365,9,0.816581485,13.9403024
15,370,3,0.832485697,21.47461713
15,370,5,0.813081703,14.24751828
15,370,7,0.812491497,13.77570584
15,370,9,0.837320897,15.07044766
15,375,3,0.830777535,13.54767392
15,375,5,0.849311254,13.88543637
15,375,7,0.854787991,15.62487882
15,375,9,0.814396748,13.74665921
15,380,3,0.812491497,22.13191007
15,380,5,0.83743889,13.33511746
15,380,7,0.8214133,13.32717984
15,380,9,0.813708958,17.24322751
15,385,3,0.81849291,13.27652677
15,385,5,0.839353797,13.8279794
15,385,7,0.812491497,14.52383359
15,385,9,0.860425446,13.28150876
15,390,3,0.837179443,13.21462796
15,390,5,0.799026081,21.82074521
15,390,7,0.80771713,14.63906949
15,390,9,0.819052383,18.54210523
15,395,3,0.837108252,17.35497373
15,395,5,0.82986947,14.00082181
15,395,7,0.817713627,18.39873899
15,395,9,0.859858915,17.67313016
15,400,3,0.836424109,18.37937558
15,400,5,0.819849548,17.58924115
15,400,7,0.816037199,13.47380765
15,400,9,0.812491497,17.82721646
15,405,3,0.841323879,13.71185733
15,405,5,0.83848609,18.74021427
15,405,7,0.852644959,13.6373624
15,405,9,0.825239769,13.62981693
15,410,3,0.909304371,14.21798313
15,410,5,0.887106887,18.22321384
15,410,7,0.909105149,14.54301822
15,410,9,0.86854625,14.86194827
15,415,3,0.861275154,14.83058994
15,415,5,0.8837709,13.92793643
15,415,7,0.880017334,22.32529209
15,415,9,0.858936828,14.95802524
15,420,3,0.864132827,14.07751529
15,420,5,0.874248522,15.90830905
15,420,7,0.896150809,14.06874912
15,420,9,0.865144485,13.59126804
15,425,3,0.867656308,14.06783054
15,425,5,0.872215348,13.64201114
15,425,7,0.864132827,14.6815192
15,425,9,0.86010006,14.22748783
15,430,3,0.892258459,22.49166019
15,430,5,0.864132827,14.24020297
15,430,7,0.85526846,13.52012241
15,430,9,0.900573331,17.67121723
15,435,3,0.801976277,24.96994177
15,435,5,0.867156055,17.00026404
15,435,7,0.822467651,20.633767
15,435,9,0.805780723,25.18336569
15,440,3,0.822467651,22.32086798
15,440,5,0.829128482,26.02577826
15,440,7,0.850428464,16.93220068
15,440,9,0.83074862,17.73695685
15,445,3,0.856991484,16.38736731
15,445,5,0.822467651,21.2607186
15,445,7,0.855569698,18.00422064
15,445,9,0.836625864,22.01224524
15,450,3,0.812644972,16.42227026
15,450,5,0.822226455,17.48552099
15,450,7,0.8279655,16.32525641
15,450,9,0.829065015,17.4166947
15,455,3,0.807252087,16.45428931
15,455,5,0.82691833,16.42949682
15,455,7,0.822467651,16.52778326
15,455,9,0.822467651,17.71678625
15,460,3,0.836084213,22.03280646
15,460,5,0.872413566,17.26689917
15,460,7,0.822467651,16.85082403
15,460,9,0.820105316,17.22432104
15,465,3,0.824063375,17.28830725
15,465,5,0.822467651,17.7633164
15,465,7,0.824181416,17.41485144
15,465,9,0.816502227,21.82248617
15,470,3,0.822467651,17.08617865
15,470,5,0.822889926,16.67267767
15,470,7,0.787466945,21.04324118
15,470,9,0.822467651,17.51367804
15,475,3,0.822467651,16.82735907
15,475,5,0.832181766,24.71000525
15,475,7,0.830547812,17.75683447
15,475,9,0.799367883,17.08127753
15,480,3,0.822467651,16.60421606
15,480,5,0.822467651,16.97260596
15,480,7,0.841008021,21.12501684
15,480,9,0.81787292,21.82745367
15,485,3,0.832942619,20.74836508
15,485,5,0.824427702,17.0623612
15,485,7,0.822467651,17.68999792
15,485,9,0.819599869,17.19245154
15,490,3,0.816719105,18.30526587
15,490,5,0.827738204,17.31310278
15,490,7,0.81925862,17.15413977
15,490,9,0.825889327,17.51124274
15,495,3,0.84862931,17.13393103
15,495,5,0.822467651,17.01076056
15,495,7,0.822467651,22.57050177
15,495,9,0.818315091,16.6931748
15,500,3,0.823651161,17.76092383
15,500,5,0.830970862,20.82818915
15,500,7,0.822467651,17.74426428
15,500,9,0.857856848,17.57454687
15,505,3,0.828911902,18.42123266
15,505,5,0.871358015,17.10069739
15,505,7,0.875976898,20.46214148
15,505,9,0.819724037,18.23390509
15,510,3,0.789205911,17.46768957
15,510,5,0.809178617,20.77625128
15,510,7,0.826330831,16.54690253
15,510,9,0.841523125,17.28600928
15,515,3,0.822467651,20.91451956
15,515,5,0.862203147,20.97023321
15,515,7,0.82716619,16.57505957
15,515,9,0.822467651,17.439
15,520,3,0.823810055,16.27541357
15,520,5,0.844172515,16.36386114
15,520,7,0.826733412,17.27525641
15,520,9,0.822467651,21.42525259
15,525,3,0.832299866,17.29509436
15,525,5,0.834095027,17.94410254
15,525,7,0.829718031,24.89609534
15,525,9,0.822467651,21.02540442
15,530,3,0.82644427,16.79576575
15,530,5,0.792204549,22.19805685
15,530,7,0.822467651,17.23504797
15,530,9,0.801958777,16.95325781
15,535,3,0.822467651,21.04019781
15,535,5,0.832880416,18.05992438
15,535,7,0.813091816,17.05689398
15,535,9,0.855866673,16.32808081
15,540,3,0.854253533,17.96787268
15,540,5,0.843518153,18.01399237
15,540,7,0.837907651,20.68052832
15,540,9,0.83098413,16.24579016
15,545,3,0.837907651,21.69272619
15,545,5,0.845041147,21.65692831
15,545,7,0.837907651,21.27507712
15,545,9,0.840246108,21.23657538
15,550,3,0.855011335,17.85243689
15,550,5,0.837907651,16.41725012
15,550,7,0.817365637,17.72888647
15,550,9,0.866473761,17.40793463
15,555,3,0.877615896,21.11930853
15,555,5,0.837907651,21.97200323
15,555,7,0.832358935,21.09540335
15,555,9,0.840842953,17.1786225
15,560,3,0.846305767,17.69541174
15,560,5,0.853957584,22.18997046
15,560,7,0.831730381,17.54139258
15,560,9,0.837907651,21.13869711
15,565,3,0.843219545,16.6429093
15,565,5,0.837907651,17.2677796
15,565,7,0.83795487,29.34580542
15,565,9,0.864610448,16.34857489
15,570,3,0.838328794,17.89384009
15,570,5,0.846922377,17.28554236
15,570,7,0.836852458,18.18866431
15,570,9,0.811464491,18.16464087
15,575,3,0.861959949,16.73526007
15,575,5,0.837907651,16.65880438
15,575,7,0.84716486,16.45238806
15,575,9,0.864901176,16.73138586
15,580,3,0.842856124,21.32919546
15,580,5,0.837907651,17.93283087
15,580,7,0.844951227,20.76993719
15,580,9,0.841263547,18.58065802
15,585,3,0.845192328,18.01122595
15,585,5,0.842847803,17.52263952
15,585,7,0.842481545,17.88875586
15,585,9,0.842909732,21.69604422
15,590,3,0.841437271,18.32496039
15,590,5,0.854544285,17.27163092
15,590,7,0.825574914,17.44613653
15,590,9,0.837907651,20.78589026
15,595,3,0.828778496,16.62042853
15,595,5,0.841146961,18.68764807
15,595,7,0.886242643,18.01665198
15,595,9,0.837907651,18.34656225
15,600,3,0.841310671,20.82685858
15,600,5,0.8222366,17.96215063
15,600,7,0.82331914,17.63390661
15,600,9,0.820577779,21.96341559
15,605,3,0.815457585,20.61329275
15,605,5,0.873905888,16.84116827
15,605,7,0.837907651,18.41128699
15,605,9,0.855005696,17.40820471
15,610,3,0.804011801,16.62983252
15,610,5,0.841769794,17.966005
15,610,7,0.837907651,17.67288672
15,610,9,0.837907651,21.24808279
15,615,3,0.885308948,21.45881277
15,615,5,0.837907651,21.33706976
15,615,7,0.832637814,18.55076758
15,615,9,0.86619834,18.11573187
15,620,3,0.837907651,18.13712775
15,620,5,0.836872676,18.05017706
15,620,7,0.840403941,18.41917273
15,620,9,0.841393199,25.352694
15,625,3,0.837907651,21.00836111
15,625,5,0.829345873,21.00613562
15,625,7,0.852398887,16.7532807
15,625,9,0.824378386,18.11788794
15,630,3,0.831709757,17.96135718
15,630,5,0.837907651,21.80275732
15,630,7,0.837907651,17.9500321
15,630,9,0.837907651,20.82862555
15,635,3,0.821492091,17.77631994
15,635,5,0.837907651,16.9375321
15,635,7,0.838012054,17.41452795
15,635,9,0.831052306,16.74753271
15,640,3,0.817682782,18.81592871
15,640,5,0.835528985,17.47591406
15,640,7,0.829103961,21.23230749
15,640,9,0.837907651,21.46659399
15,645,3,0.814556339,20.94055487
15,645,5,0.837055865,21.34261175
15,645,7,0.81906003,17.08364722
15,645,9,0.833046523,21.24829184
15,650,3,0.837907651,16.64795386
15,650,5,0.837907651,21.74045416
15,650,7,0.830034652,20.6991654
15,650,9,0.833368924,18.37854773
15,655,3,0.859615877,18.00306555
15,655,5,0.833545819,25.16978308
15,655,7,0.837907651,16.77434241
15,655,9,0.825277999,17.93007666
15,660,3,0.833343485,20.89174277
15,660,5,0.848568728,20.79072882
15,660,7,0.819960156,17.3672074
15,660,9,0.819665852,18.84340521
15,665,3,0.826647377,20.65748831
15,665,5,0.82555945,21.14814001
15,665,7,0.829430294,17.70634161
15,665,9,0.818402219,21.27076727
15,670,3,0.795753858,22.31515375
15,670,5,0.772287438,18.42870584
15,670,7,0.785734734,20.19518534
15,670,9,0.843364486,21.62348123
15,675,3,0.776165515,17.82304025
15,675,5,0.797353858,17.89573923
15,675,7,0.771507818,20.93632303
15,675,9,0.797732395,18.16306558
15,680,3,0.806376714,17.70346933
15,680,5,0.780970114,18.01245371
15,680,7,0.794764775,25.37945047
15,680,9,0.784508497,19.23732096
15,685,3,0.797353858,21.47963358
15,685,5,0.786664528,25.19274622
15,685,7,0.797353858,17.94385477
15,685,9,0.743090321,17.51238657
15,690,3,0.7949569,18.28782907
15,690,5,0.794361724,21.03790079
15,690,7,0.786583913,18.02830454
15,690,9,0.813928379,22.66551767
15,695,3,0.79168799,18.46228891
15,695,5,0.813283123,18.66921335
15,695,7,0.788134898,17.89223734
15,695,9,0.776466919,17.55703073
15,700,3,0.778426827,17.00494943
15,700,5,0.798877705,21.76074472
15,700,7,0.82377056,21.48502603
15,700,9,0.779686404,18.34070078
15,705,3,0.798223652,18.07043558
15,705,5,0.77608533,21.21445947
15,705,7,0.769792689,17.95823923
15,705,9,0.803162302,17.754983
15,710,3,0.828436507,21.11814829
15,710,5,0.785489417,21.04203287
15,710,7,0.794195081,21.31747843
15,710,9,0.778995432,17.89766336
15,715,3,0.793571783,21.46579157
15,715,5,0.751539529,19.21509653
15,715,7,0.787172688,18.72766062
15,715,9,0.777034653,17.20734354
15,720,3,0.780638577,17.49814096
15,720,5,0.812715794,17.64287363
15,720,7,0.837058128,19.28921915
15,720,9,0.773925902,16.97249704
15,725,3,0.782164944,18.34697824
15,725,5,0.798603023,17.82791391
15,725,7,0.762885405,21.81419245
15,725,9,0.805557419,17.13550669
15,730,3,0.814993549,17.61420847
15,730,5,0.79705521,22.2393374
15,730,7,0.77475319,18.04400583
15,730,9,0.78635322,21.77596079
15,735,3,0.790036799,17.96555429
15,735,5,0.795527292,22.57285791
15,735,7,0.793528892,17.3957789
15,735,9,0.795413567,21.04320017
15,740,3,0.785752214,19.21408792
15,740,5,0.773124946,25.71664224
15,740,7,0.79201156,18.77612863
15,740,9,0.79134164,18.36993967
15,745,3,0.789477397,17.67155252
15,745,5,0.79970708,17.09599253
15,745,7,0.775467886,17.59735971
15,745,9,0.788838388,22.00758539
15,750,3,0.778389348,17.35390573
15,750,5,0.831719936,21.54181391
15,750,7,0.774804021,17.88358408
15,750,9,0.778237892,22.06023203
15,755,3,0.784461166,18.64541574
15,755,5,0.78013667,21.79500452
15,755,7,0.808608318,17.54799295
15,755,9,0.82604226,21.03797403
15,760,3,0.767613782,21.3020083
15,760,5,0.787450553,18.25714365
15,760,7,0.789919652,17.60115
15,760,9,0.776156224,17.85592142
15,765,3,0.788074936,17.51759134
15,765,5,0.76754588,16.52448221
15,765,7,0.817392064,17.41882883
15,765,9,0.774842991,17.81370798
15,770,3,0.77122928,17.24157053
15,770,5,0.773657895,18.78876444
15,770,7,0.767081882,17.75536905
15,770,9,0.799853886,18.40888925
15,775,3,0.779667343,18.23274027
15,775,5,0.769052733,21.15551401
15,775,7,0.767162622,21.8980578
15,775,9,0.77575214,17.99790445
15,780,3,0.822212983,17.53324991
15,780,5,0.771688903,17.26476541
15,780,7,0.787743367,22.23322244
15,780,9,0.788986052,18.89798838
15,785,3,0.769479133,21.54875589
15,785,5,0.819393988,22.13423944
15,785,7,0.772024937,18.80100046
15,785,9,0.78100843,26.00656839
15,790,3,0.77718782,17.77550302
15,790,5,0.80467809,18.67009531
15,790,7,0.751505812,19.10130258
15,790,9,0.779066725,17.92971598
15,795,3,0.768763943,18.93928018
15,795,5,0.758112259,21.4625445
15,795,7,0.788318367,17.45787302
15,795,9,0.770862062,17.49622293
15,800,3,0.763044305,18.35969797
15,800,5,0.769194265,18.62440744
15,800,7,0.78188736,21.17690836
15,800,9,0.791474123,21.28094736
20,10,3,1.063725649,22.84397965
20,10,5,1.065042483,22.88585282
20,10,7,1.06296538,19.51323014
20,10,9,1.061794816,19.39453202
20,15,3,1.062451826,18.8452736
20,15,5,1.063832294,18.13676835
20,15,7,1.04743949,19.83667222
20,15,9,1.064299451,20.07430039
20,20,3,1.066327606,18.87110826
20,20,5,1.047871386,19.31966935
20,20,7,1.065585147,22.47247239
20,20,9,1.042370306,18.84649735
20,25,3,1.047347866,30.25325242
20,25,5,1.063730036,19.41672441
20,25,7,1.048251043,18.64999162
20,25,9,1.065340363,19.31022874
20,30,3,1.065561138,19.27361222
20,30,5,1.046602212,18.8079094
20,30,7,1.043304192,17.8365532
20,30,9,1.065345918,22.69986955
20,35,3,1.061504732,22.37846452
20,35,5,1.062353312,20.23289414
20,35,7,1.065326725,26.30819169
20,35,9,1.058746086,19.53367997
20,40,3,1.063076006,17.33006822
20,40,5,1.065201365,22.49332734
20,40,7,1.06174296,18.28483048
20,40,9,1.063426386,19.59449845
20,45,3,1.061909066,22.58407365
20,45,5,1.064435993,19.43962174
20,45,7,1.064642893,18.3254799
20,45,9,1.046670948,19.4135048
20,50,3,1.062588106,18.2615059
20,50,5,1.063351141,18.9187996
20,50,7,1.060791718,22.60462419
20,50,9,1.066346441,18.7219246
20,55,3,1.0628852,19.9648964
20,55,5,1.063410698,18.60632707
20,55,7,1.047713743,18.67739335
20,55,9,1.042048703,19.1116768
20,60,3,1.066201698,18.55068131
20,60,5,1.062001144,22.68867265
20,60,7,1.065646921,19.14816209
20,60,9,1.062267481,18.62334519
20,65,3,1.063850294,19.41029283
20,65,5,1.046803461,18.43468553
20,65,7,1.062542068,18.3424492
20,65,9,1.062101422,22.28610307
20,70,3,1.061749445,19.34900285
20,70,5,1.063904129,22.73840867
20,70,7,1.062167345,22.44692765
20,70,9,1.042920719,21.2121544
20,75,3,1.032813238,18.13658982
20,75,5,1.061873542,18.91492845
20,75,7,1.063119279,20.73754655
20,75,9,1.061971961,23.38629075
20,80,3,1.04819511,22.40317613
20,80,5,1.065497004,23.21864625
20,80,7,1.061957394,18.47513963
20,80,9,1.047424685,22.14280168
20,85,3,1.047823511,18.7262169
20,85,5,1.062915837,19.38983689
20,85,7,1.059095036,22.98569108
20,85,9,1.061424457,19.73386613
20,90,3,1.063197004,22.38308793
