,Number
2014-09-28 22:10:00,10071
2014-09-28 22:12:00,7651
2014-09-28 22:14:00,7352
2014-09-28 22:16:00,9675
2014-09-28 22:18:00,10179
2014-09-28 22:20:00,8561
2014-09-28 22:22:00,9268
2014-09-28 22:24:00,7047
2014-09-28 22:26:00,7754
2014-09-28 22:28:00,7653
2014-09-28 22:30:00,7760
2014-09-28 22:32:00,8157
2014-09-28 22:34:00,8068
2014-09-28 22:36:00,8360
2014-09-28 22:38:00,8061
2014-09-28 22:40:00,6946
2014-09-28 22:42:00,8051
2014-09-28 22:44:00,6950
2014-09-28 22:46:00,7969
2014-09-28 22:48:00,6951
2014-09-28 22:50:00,8564
2014-09-28 22:52:00,5735
2014-09-28 22:54:00,7356
2014-09-28 22:56:00,7760
2014-09-28 22:58:00,8463
2014-09-28 23:00:00,9664
2014-09-28 23:02:00,7455
2014-09-28 23:04:00,6746
2014-09-28 23:06:00,6641
2014-09-28 23:08:00,7150
2014-09-28 23:10:00,7555
2014-09-28 23:12:00,6544
2014-09-28 23:14:00,6648
2014-09-28 23:16:00,6145
2014-09-28 23:18:00,8562
2014-09-28 23:20:00,7557
2014-09-28 23:22:00,6144
2014-09-28 23:24:00,6845
2014-09-28 23:26:00,6344
2014-09-28 23:28:00,5544
2014-09-28 23:30:00,6645
2014-09-28 23:32:00,6649
2014-09-28 23:34:00,5541
2014-09-28 23:36:00,6045
2014-09-28 23:38:00,6851
2014-09-28 23:40:00,6047
2014-09-28 23:42:00,4732
2014-09-28 23:44:00,6143
2014-09-28 23:46:00,5343
2014-09-28 23:48:00,6147
2014-09-28 23:50:00,4936
2014-09-28 23:52:00,4636
2014-09-28 23:54:00,6443
2014-09-28 23:56:00,5934
2014-09-28 23:58:00,5937
2014-09-29 00:00:00,4825
2014-09-29 00:02:00,5135
2014-09-29 00:04:00,4932
2014-09-29 00:06:00,6440
2014-09-29 00:08:00,4832
2014-09-29 00:10:00,5839
2014-09-29 00:12:00,5238
2014-09-29 00:14:00,4127
2014-09-29 00:16:00,5040
2014-09-29 00:18:00,5237
2014-09-29 00:20:00,4534
2014-09-29 00:22:00,4833
2014-09-29 00:24:00,4328
2014-09-29 00:26:00,4631
2014-09-29 00:28:00,4123
2014-09-29 00:30:00,4038
2014-09-29 00:32:00,4734
2014-09-29 00:34:00,4130
2014-09-29 00:36:00,4634
2014-09-29 00:38:00,5342
2014-09-29 00:40:00,4230
2014-09-29 00:42:00,4330
2014-09-29 00:44:00,3121
2014-09-29 00:46:00,4739
2014-09-29 00:48:00,2513
2014-09-29 00:50:00,3628
2014-09-29 00:52:00,3522
2014-09-29 00:54:00,3426
2014-09-29 00:56:00,3826
2014-09-29 00:58:00,4031
2014-09-29 01:00:00,5237
2014-09-29 01:02:00,3830
2014-09-29 01:04:00,3727
2014-09-29 01:06:00,3725
2014-09-29 01:08:00,3322
2014-09-29 01:10:00,4231
2014-09-29 01:12:00,3925
2014-09-29 01:14:00,2216
2014-09-29 01:16:00,3226
2014-09-29 01:18:00,3022
2014-09-29 01:20:00,3527
2014-09-29 01:22:00,2214
2014-09-29 01:24:00,3122
2014-09-29 01:26:00,2417
2014-09-29 01:28:00,2118
2014-09-29 01:30:00,3526
2014-09-29 01:32:00,1715
2014-09-29 01:34:00,2017
2014-09-29 01:36:00,2522
2014-09-29 01:38:00,2416
2014-09-29 01:40:00,1916
2014-09-29 01:42:00,1912
2014-09-29 01:44:00,2818
2014-09-29 01:46:00,1611
2014-09-29 01:48:00,1912
2014-09-29 01:50:00,2118
2014-09-29 01:52:00,1915
2014-09-29 01:54:00,1612
2014-09-29 01:56:00,2915
2014-09-29 01:58:00,2515
2014-09-29 02:00:00,1907
2014-09-29 02:02:00,2315
2014-09-29 02:04:00,2011
2014-09-29 02:06:00,2511
2014-09-29 02:08:00,2112
2014-09-29 02:10:00,1613
2014-09-29 02:12:00,1408
2014-09-29 02:14:00,1407
2014-09-29 02:16:00,2318
2014-09-29 02:18:00,1407
2014-09-29 02:20:00,1409
2014-09-29 02:22:00,1714
2014-09-29 02:24:00,1613
2014-09-29 02:26:00,1211
2014-09-29 02:28:00,2013
2014-09-29 02:30:00,1414
2014-09-29 02:32:00,1411
2014-09-29 02:34:00,1610
2014-09-29 02:36:00,1108
2014-09-29 02:38:00,1815
2014-09-29 02:40:00,1612
2014-09-29 02:42:00,1111
2014-09-29 02:44:00,1009
2014-09-29 02:46:00,2321
2014-09-29 02:48:00,1412
2014-09-29 02:50:00,907
2014-09-29 02:52:00,1409
2014-09-29 02:54:00,1510
2014-09-29 02:56:00,1312
2014-09-29 02:58:00,1211
2014-09-29 03:00:00,2017
2014-09-29 03:02:00,1916
2014-09-29 03:04:00,2216
2014-09-29 03:06:00,1714
2014-09-29 03:08:00,1310
2014-09-29 03:10:00,1816
2014-09-29 03:12:00,1916
2014-09-29 03:14:00,1512
2014-09-29 03:16:00,1712
2014-09-29 03:18:00,1209
2014-09-29 03:20:00,2720
2014-09-29 03:22:00,1919
2014-09-29 03:24:00,2017
2014-09-29 03:26:00,1915
2014-09-29 03:28:00,2218
2014-09-29 03:30:00,1512
2014-09-29 03:32:00,1916
2014-09-29 03:34:00,1510
2014-09-29 03:36:00,2120
2014-09-29 03:38:00,1714
2014-09-29 03:40:00,2218
2014-09-29 03:42:00,1915
2014-09-29 03:44:00,1109
2014-09-29 03:46:00,2014
2014-09-29 03:48:00,1311
2014-09-29 03:50:00,1814
2014-09-29 03:52:00,2622
2014-09-29 03:54:00,2524
2014-09-29 03:56:00,1612
2014-09-29 03:58:00,2118
2014-09-29 04:00:00,2213
2014-09-29 04:02:00,1917
2014-09-29 04:04:00,1209
2014-09-29 04:06:00,2819
2014-09-29 04:08:00,2116
2014-09-29 04:10:00,1814
2014-09-29 04:12:00,1812
2014-09-29 04:14:00,1915
2014-09-29 04:16:00,2420
2014-09-29 04:18:00,1510
2014-09-29 04:20:00,3124
2014-09-29 04:22:00,1911
2014-09-29 04:24:00,2119
2014-09-29 04:26:00,1815
2014-09-29 04:28:00,3731
2014-09-29 04:30:00,1815
2014-09-29 04:32:00,1614
2014-09-29 04:34:00,2622
2014-09-29 04:36:00,2821
2014-09-29 04:38:00,2520
2014-09-29 04:40:00,2821
2014-09-29 04:42:00,2221
2014-09-29 04:44:00,2212
2014-09-29 04:46:00,3327
2014-09-29 04:48:00,3024
2014-09-29 04:50:00,2622
2014-09-29 04:52:00,4133
2014-09-29 04:54:00,3119
2014-09-29 04:56:00,2420
2014-09-29 04:58:00,3319
2014-09-29 05:00:00,2920
2014-09-29 05:02:00,3726
2014-09-29 05:04:00,3826
2014-09-29 05:06:00,2717
2014-09-29 05:08:00,3523
2014-09-29 05:10:00,3726
2014-09-29 05:12:00,3921
2014-09-29 05:14:00,3621
2014-09-29 05:16:00,3323
2014-09-29 05:18:00,4232
2014-09-29 05:20:00,4634
2014-09-29 05:22:00,5549
2014-09-29 05:24:00,4137
2014-09-29 05:26:00,4233
2014-09-29 05:28:00,5143
2014-09-29 05:30:00,3428
2014-09-29 05:32:00,4737
2014-09-29 05:34:00,4231
2014-09-29 05:36:00,4439
2014-09-29 05:38:00,5639
2014-09-29 05:40:00,5239
2014-09-29 05:42:00,5743
2014-09-29 05:44:00,2419
2014-09-29 05:46:00,4332
2014-09-29 05:48:00,4833
2014-09-29 05:50:00,4741
2014-09-29 05:52:00,3732
2014-09-29 05:54:00,3731
2014-09-29 05:56:00,4134
2014-09-29 05:58:00,5445
2014-09-29 06:00:00,5033
2014-09-29 06:02:00,3728
2014-09-29 06:04:00,5543
2014-09-29 06:06:00,6954
2014-09-29 06:08:00,5847
2014-09-29 06:10:00,6448
2014-09-29 06:12:00,6651
2014-09-29 06:14:00,6850
2014-09-29 06:16:00,6249
2014-09-29 06:18:00,5039
2014-09-29 06:20:00,7361
2014-09-29 06:22:00,5439
2014-09-29 06:24:00,6455
2014-09-29 06:26:00,5844
2014-09-29 06:28:00,8667
2014-09-29 06:30:00,5751
2014-09-29 06:32:00,6252
2014-09-29 06:34:00,6960
2014-09-29 06:36:00,6756
2014-09-29 06:38:00,7563
2014-09-29 06:40:00,7256
2014-09-29 06:42:00,6457
2014-09-29 06:44:00,6343
2014-09-29 06:46:00,7258
2014-09-29 06:48:00,6451
2014-09-29 06:50:00,7464
2014-09-29 06:52:00,7661
2014-09-29 06:54:00,8567
2014-09-29 06:56:00,7965
2014-09-29 06:58:00,7852
2014-09-29 07:00:00,6349
2014-09-29 07:02:00,7252
2014-09-29 07:04:00,8160
2014-09-29 07:06:00,6753
2014-09-29 07:08:00,7958
2014-09-29 07:10:00,8766
2014-09-29 07:12:00,7951
2014-09-29 07:14:00,8663
2014-09-29 07:16:00,8569
2014-09-29 07:18:00,9774
2014-09-29 07:20:00,9780
2014-09-29 07:22:00,9884
2014-09-29 07:24:00,9780
2014-09-29 07:26:00,8873
2014-09-29 07:28:00,10690
2014-09-29 07:30:00,8369
2014-09-29 07:32:00,9476
2014-09-29 07:34:00,8770
2014-09-29 07:36:00,8774
2014-09-29 07:38:00,10177
2014-09-29 07:40:00,10185
2014-09-29 07:42:00,9270
2014-09-29 07:44:00,7356
2014-09-29 07:46:00,7663
2014-09-29 07:48:00,8567
2014-09-29 07:50:00,9174
2014-09-29 07:52:00,8167
2014-09-29 07:54:00,8364
2014-09-29 07:56:00,9883
2014-09-29 07:58:00,8371
2014-09-29 08:00:00,11086
2014-09-29 08:02:00,9577
2014-09-29 08:04:00,9983
2014-09-29 08:06:00,9680
2014-09-29 08:08:00,10386
2014-09-29 08:10:00,10982
2014-09-29 08:12:00,10991
2014-09-29 08:14:00,10178
2014-09-29 08:16:00,11396
2014-09-29 08:18:00,10088
2014-09-29 08:20:00,10386
2014-09-29 08:22:00,9282
2014-09-29 08:24:00,10787
2014-09-29 08:26:00,10784
2014-09-29 08:28:00,12903
2014-09-29 08:30:00,11496
2014-09-29 08:32:00,11092
2014-09-29 08:34:00,10181
2014-09-29 08:36:00,9986
2014-09-29 08:38:00,10380
2014-09-29 08:40:00,10281
2014-09-29 08:42:00,10592
2014-09-29 08:44:00,10483
2014-09-29 08:46:00,10792
2014-09-29 08:48:00,9879
2014-09-29 08:50:00,8777
2014-09-29 08:52:00,8369
2014-09-29 08:54:00,11996
2014-09-29 08:56:00,10385
2014-09-29 08:58:00,9978
2014-09-29 09:00:00,9678
2014-09-29 09:02:00,9579
2014-09-29 09:04:00,11394
2014-09-29 09:06:00,10485
2014-09-29 09:08:00,11188
2014-09-29 09:10:00,10584
2014-09-29 09:12:00,10487
2014-09-29 09:14:00,11090
2014-09-29 09:16:00,11397
2014-09-29 09:18:00,11689
2014-09-29 09:20:00,11192
2014-09-29 09:22:00,11199
2014-09-29 09:24:00,11895
2014-09-29 09:26:00,10889
2014-09-29 09:28:00,10487
2014-09-29 09:30:00,9880
2014-09-29 09:32:00,11192
2014-09-29 09:34:00,10185
2014-09-29 09:36:00,10486
2014-09-29 09:38:00,9680
2014-09-29 09:40:00,11198
2014-09-29 09:42:00,7254
2014-09-29 09:44:00,10584
2014-09-29 09:46:00,9379
2014-09-29 09:48:00,9377
2014-09-29 09:50:00,10079
2014-09-29 09:52:00,11088
2014-09-29 09:54:00,11594
2014-09-29 09:56:00,11796
2014-09-29 09:58:00,9786
2014-09-29 10:00:00,11700
2014-09-29 10:02:00,10187
2014-09-29 10:04:00,8173
2014-09-29 10:06:00,8265
2014-09-29 10:08:00,10489
2014-09-29 10:10:00,10681
2014-09-29 10:12:00,10283
2014-09-29 10:14:00,8471
2014-09-29 10:16:00,10796
2014-09-29 10:18:00,10289
2014-09-29 10:20:00,10083
2014-09-29 10:22:00,9885
2014-09-29 10:24:00,9175
2014-09-29 10:26:00,10379
2014-09-29 10:28:00,11600
2014-09-29 10:30:00,11286
2014-09-29 10:32:00,9278
2014-09-29 10:34:00,10177
2014-09-29 10:36:00,8874
2014-09-29 10:38:00,8567
2014-09-29 10:40:00,8365
2014-09-29 10:42:00,9685
2014-09-29 10:44:00,9578
2014-09-29 10:46:00,9682
2014-09-29 10:48:00,8969
2014-09-29 10:50:00,6658
2014-09-29 10:52:00,8067
2014-09-29 10:54:00,9274
2014-09-29 10:56:00,8772
2014-09-29 10:58:00,8467
2014-09-29 11:00:00,8164
2014-09-29 11:02:00,9275
2014-09-29 11:04:00,8574
2014-09-29 11:06:00,9774
2014-09-29 11:08:00,10281
2014-09-29 11:10:00,8070
2014-09-29 11:12:00,9681
2014-09-29 11:14:00,8869
2014-09-29 11:16:00,8775
2014-09-29 11:18:00,9275
2014-09-29 11:20:00,8567
2014-09-29 11:22:00,9276
2014-09-29 11:24:00,9379
2014-09-29 11:26:00,9076
2014-09-29 11:28:00,6958
2014-09-29 11:30:00,7562
2014-09-29 11:32:00,9379
2014-09-29 11:34:00,7362
2014-09-29 11:36:00,9481
2014-09-29 11:38:00,7763
2014-09-29 11:40:00,8067
2014-09-29 11:42:00,5242
2014-09-29 11:44:00,8571
2014-09-29 11:46:00,8269
2014-09-29 11:48:00,8267
2014-09-29 11:50:00,9879
2014-09-29 11:52:00,8359
2014-09-29 11:54:00,7765
2014-09-29 11:56:00,8566
2014-09-29 11:58:00,8571
2014-09-29 12:00:00,7362
2014-09-29 12:02:00,7360
2014-09-29 12:04:00,6349
2014-09-29 12:06:00,6749
2014-09-29 12:08:00,7565
2014-09-29 12:10:00,9277
2014-09-29 12:12:00,7156
2014-09-29 12:14:00,6754
2014-09-29 12:16:00,7464
2014-09-29 12:18:00,7261
2014-09-29 12:20:00,8070
2014-09-29 12:22:00,8363
2014-09-29 12:24:00,7765
2014-09-29 12:26:00,7155
2014-09-29 12:28:00,8065
2014-09-29 12:30:00,7352
2014-09-29 12:32:00,7769
2014-09-29 12:34:00,8469
2014-09-29 12:36:00,6960
2014-09-29 12:38:00,8070
2014-09-29 12:40:00,6551
2014-09-29 12:42:00,7159
2014-09-29 12:44:00,7258
2014-09-29 12:46:00,8365
2014-09-29 12:48:00,6651
2014-09-29 12:50:00,6248
2014-09-29 12:52:00,7965
2014-09-29 12:54:00,6555
2014-09-29 12:56:00,8870
2014-09-29 12:58:00,7457
2014-09-29 13:00:00,5645
2014-09-29 13:02:00,7657
2014-09-29 13:04:00,8066
2014-09-29 13:06:00,8466
2014-09-29 13:08:00,8671
2014-09-29 13:10:00,7263
2014-09-29 13:12:00,8466
2014-09-29 13:14:00,7153
2014-09-29 13:16:00,7758
2014-09-29 13:18:00,8167
2014-09-29 13:20:00,7966
2014-09-29 13:22:00,8060
2014-09-29 13:24:00,8472
2014-09-29 13:26:00,9487
2014-09-29 13:28:00,8267
2014-09-29 13:30:00,7256
2014-09-29 13:32:00,8982
2014-09-29 13:34:00,7257
2014-09-29 13:36:00,8373
2014-09-29 13:38:00,7058
2014-09-29 13:40:00,7558
2014-09-29 13:42:00,7765
2014-09-29 13:44:00,8873
2014-09-29 13:46:00,7966
2014-09-29 13:48:00,8568
2014-09-29 13:50:00,10278
2014-09-29 13:52:00,7449
2014-09-29 13:54:00,7664
2014-09-29 13:56:00,8563
2014-09-29 13:58:00,9172
2014-09-29 14:00:00,8767
2014-09-29 14:02:00,10180
2014-09-29 14:04:00,7959
2014-09-29 14:06:00,7558
2014-09-29 14:08:00,8670
2014-09-29 14:10:00,9680
2014-09-29 14:12:00,6657
2014-09-29 14:14:00,9072
2014-09-29 14:16:00,7865
2014-09-29 14:18:00,7970
2014-09-29 14:20:00,8670
2014-09-29 14:22:00,9878
2014-09-29 14:24:00,9276
2014-09-29 14:26:00,8068
2014-09-29 14:28:00,7556
2014-09-29 14:30:00,8969
2014-09-29 14:32:00,9278
2014-09-29 14:34:00,8171
2014-09-29 14:36:00,8171
2014-09-29 14:38:00,10184
2014-09-29 14:40:00,7358
2014-09-29 14:42:00,7657
2014-09-29 14:44:00,8664
2014-09-29 14:46:00,10081
2014-09-29 14:48:00,8364
2014-09-29 14:50:00,8563
2014-09-29 14:52:00,10182
2014-09-29 14:54:00,7865
2014-09-29 14:56:00,10374
2014-09-29 14:58:00,8566
2014-09-29 15:00:00,7057
2014-09-29 15:02:00,7460
2014-09-29 15:04:00,11792
2014-09-29 15:06:00,8766
2014-09-29 15:08:00,9785
2014-09-29 15:10:00,8367
2014-09-29 15:12:00,9177
2014-09-29 15:14:00,9569
2014-09-29 15:16:00,9366
2014-09-29 15:18:00,8867
2014-09-29 15:20:00,9882
2014-09-29 15:22:00,9778
2014-09-29 15:24:00,10588
2014-09-29 15:26:00,10488
2014-09-29 15:28:00,11494
2014-09-29 15:30:00,10482
2014-09-29 15:32:00,10591
2014-09-29 15:34:00,9173
2014-09-29 15:36:00,9473
2014-09-29 15:38:00,8568
2014-09-29 15:40:00,10078
2014-09-29 15:42:00,10691
2014-09-29 15:44:00,11190
2014-09-29 15:46:00,9682
2014-09-29 15:48:00,10081
2014-09-29 15:50:00,9777
2014-09-29 15:52:00,9468
2014-09-29 15:54:00,11095
2014-09-29 15:56:00,11388
2014-09-29 15:58:00,11896
2014-09-29 16:00:00,12800
2014-09-29 16:02:00,12797
2014-09-29 16:04:00,10079
2014-09-29 16:06:00,10580
2014-09-29 16:08:00,11390
2014-09-29 16:10:00,13304
2014-09-29 16:12:00,10694
2014-09-29 16:14:00,12402
2014-09-29 16:16:00,11294
2014-09-29 16:18:00,10994
2014-09-29 16:20:00,10890
2014-09-29 16:22:00,11495
2014-09-29 16:24:00,10477
2014-09-29 16:26:00,10180
2014-09-29 16:28:00,9272
2014-09-29 16:30:00,10285
2014-09-29 16:32:00,9674
2014-09-29 16:34:00,11794
2014-09-29 16:36:00,11694
2014-09-29 16:38:00,13106
2014-09-29 16:40:00,9275
2014-09-29 16:42:00,10681
2014-09-29 16:44:00,11897
2014-09-29 16:46:00,10996
2014-09-29 16:48:00,11986
2014-09-29 16:50:00,11089
2014-09-29 16:52:00,12806
2014-09-29 16:54:00,12602
2014-09-29 16:56:00,12995
2014-09-29 16:58:00,9574
2014-09-29 17:00:00,11597
2014-09-29 17:02:00,12008
2014-09-29 17:04:00,14214
2014-09-29 17:06:00,11895
2014-09-29 17:08:00,13112
2014-09-29 17:10:00,9981
2014-09-29 17:12:00,12407
2014-09-29 17:14:00,13606
2014-09-29 17:16:00,11791
2014-09-29 17:18:00,10887
2014-09-29 17:20:00,11896
2014-09-29 17:22:00,12399
2014-09-29 17:24:00,13406
2014-09-29 17:26:00,13306
2014-09-29 17:28:00,12911
2014-09-29 17:30:00,12901
2014-09-29 17:32:00,10783
2014-09-29 17:34:00,11494
2014-09-29 17:36:00,10680
2014-09-29 17:38:00,12606
2014-09-29 17:40:00,11996
2014-09-29 17:42:00,12708
2014-09-29 17:44:00,12404
2014-09-29 17:46:00,10590
2014-09-29 17:48:00,10591
2014-09-29 17:50:00,11296
2014-09-29 17:52:00,11590
2014-09-29 17:54:00,14524
2014-09-29 17:56:00,12505
2014-09-29 17:58:00,14723
2014-09-29 18:00:00,13005
2014-09-29 18:02:00,14513
2014-09-29 18:04:00,13107
2014-09-29 18:06:00,13714
2014-09-29 18:08:00,13111
2014-09-29 18:10:00,17439
2014-09-29 18:12:00,14219
2014-09-29 18:14:00,13211
2014-09-29 18:16:00,12206
2014-09-29 18:18:00,13511
2014-09-29 18:20:00,11701
2014-09-29 18:22:00,11996
2014-09-29 18:24:00,11788
2014-09-29 18:26:00,12701
2014-09-29 18:28:00,11993
2014-09-29 18:30:00,13209
2014-09-29 18:32:00,9977
2014-09-29 18:34:00,15317
2014-09-29 18:36:00,14819
2014-09-29 18:38:00,14817
2014-09-29 18:40:00,10995
2014-09-29 18:42:00,11087
2014-09-29 18:44:00,13715
2014-09-29 18:46:00,12512
2014-09-29 18:48:00,13400
2014-09-29 18:50:00,13110
2014-09-29 18:52:00,14018
2014-09-29 18:54:00,13915
2014-09-29 18:56:00,15022
2014-09-29 18:58:00,12098
2014-09-29 19:00:00,13614
2014-09-29 19:02:00,13019
2014-09-29 19:04:00,14017
2014-09-29 19:06:00,14014
2014-09-29 19:08:00,14523
2014-09-29 19:10:00,11597
2014-09-29 19:12:00,13913
2014-09-29 19:14:00,13810
2014-09-29 19:16:00,12199
2014-09-29 19:18:00,13209
2014-09-29 19:20:00,11090
2014-09-29 19:22:00,12503
2014-09-29 19:24:00,14112
2014-09-29 19:26:00,13915
2014-09-29 19:28:00,11399
2014-09-29 19:30:00,13504
2014-09-29 19:32:00,10686
2014-09-29 19:34:00,14011
2014-09-29 19:36:00,9179
2014-09-29 19:38:00,13212
2014-09-29 19:40:00,13200
2014-09-29 19:42:00,11497
2014-09-29 19:44:00,11599
2014-09-29 19:46:00,10589
2014-09-29 19:48:00,10488
2014-09-29 19:50:00,11499
2014-09-29 19:52:00,11090
2014-09-29 19:54:00,14620
2014-09-29 19:56:00,11905
2014-09-29 19:58:00,16240
2014-09-29 20:00:00,11196
2014-09-29 20:02:00,14313
2014-09-29 20:04:00,13514
2014-09-29 20:06:00,13514
2014-09-29 20:08:00,13609
2014-09-29 20:10:00,15929
2014-09-29 20:12:00,15216
2014-09-29 20:14:00,12203
2014-09-29 20:16:00,11800
2014-09-29 20:18:00,11790
2014-09-29 20:20:00,10388
2014-09-29 20:22:00,11891
2014-09-29 20:24:00,12904
2014-09-29 20:26:00,12198
2014-09-29 20:28:00,14116
2014-09-29 20:30:00,14423
2014-09-29 20:32:00,11089
2014-09-29 20:34:00,13608
2014-09-29 20:36:00,12804
2014-09-29 20:38:00,12805
2014-09-29 20:40:00,11296
2014-09-29 20:42:00,10288
2014-09-29 20:44:00,13510
2014-09-29 20:46:00,10895
2014-09-29 20:48:00,10889
2014-09-29 20:50:00,13208
2014-09-29 20:52:00,13301
2014-09-29 20:54:00,11393
2014-09-29 20:56:00,13607
2014-09-29 20:58:00,13207
2014-09-29 21:00:00,11397
2014-09-29 21:02:00,10390
2014-09-29 21:04:00,12703
2014-09-29 21:06:00,11589
2014-09-29 21:08:00,13213
2014-09-29 21:10:00,10086
2014-09-29 21:12:00,11691
2014-09-29 21:14:00,11488
2014-09-29 21:16:00,10785
2014-09-29 21:18:00,11791
2014-09-29 21:20:00,10992
2014-09-29 21:22:00,11496
2014-09-29 21:24:00,11694
2014-09-29 21:26:00,11189
2014-09-29 21:28:00,9177
2014-09-29 21:30:00,11993
2014-09-29 21:32:00,12200
2014-09-29 21:34:00,13408
2014-09-29 21:36:00,10090
2014-09-29 21:38:00,11591
2014-09-29 21:40:00,12598
2014-09-29 21:42:00,9174
2014-09-29 21:44:00,10077
2014-09-29 21:46:00,10281
2014-09-29 21:48:00,11497
2014-09-29 21:50:00,10185
2014-09-29 21:52:00,10483
2014-09-29 21:54:00,9274
2014-09-29 21:56:00,10588
2014-09-29 21:58:00,11296
2014-09-29 22:00:00,9778
2014-09-29 22:02:00,11686
2014-09-29 22:04:00,11804
2014-09-29 22:06:00,9777
2014-09-29 22:08:00,10780
2014-09-29 22:10:00,10587
2014-09-29 22:12:00,12091
2014-09-29 22:14:00,10386
2014-09-29 22:16:00,9879
2014-09-29 22:18:00,7659
2014-09-29 22:20:00,8371
2014-09-29 22:22:00,9476
2014-09-29 22:24:00,10183
2014-09-29 22:26:00,8569
2014-09-29 22:28:00,11298
2014-09-29 22:30:00,9581
2014-09-29 22:32:00,9576
2014-09-29 22:34:00,9279
2014-09-29 22:36:00,8469
2014-09-29 22:38:00,9181
2014-09-29 22:40:00,9167
2014-09-29 22:42:00,8770
2014-09-29 22:44:00,10085
2014-09-29 22:46:00,6757
2014-09-29 22:48:00,8063
2014-09-29 22:50:00,9978
2014-09-29 22:52:00,9365
2014-09-29 22:54:00,8166
2014-09-29 22:56:00,9370
2014-09-29 22:58:00,8970
2014-09-29 23:00:00,7965
2014-09-29 23:02:00,8873
2014-09-29 23:04:00,9071
2014-09-29 23:06:00,8264
2014-09-29 23:08:00,9373
2014-09-29 23:10:00,6049
2014-09-29 23:12:00,8163
2014-09-29 23:14:00,7457
2014-09-29 23:16:00,7556
2014-09-29 23:18:00,6848
2014-09-29 23:20:00,7961
2014-09-29 23:22:00,6959
2014-09-29 23:24:00,6040
2014-09-29 23:26:00,6243
2014-09-29 23:28:00,5846
2014-09-29 23:30:00,6451
2014-09-29 23:32:00,7861
2014-09-29 23:34:00,8671
2014-09-29 23:36:00,7664
2014-09-29 23:38:00,7252
2014-09-29 23:40:00,7463
2014-09-29 23:42:00,6551
2014-09-29 23:44:00,6650
2014-09-29 23:46:00,6650
2014-09-29 23:48:00,7964
2014-09-29 23:50:00,6450
2014-09-29 23:52:00,7356
2014-09-29 23:54:00,4334
2014-09-29 23:56:00,6951
2014-09-29 23:58:00,5340
2014-09-30 00:00:00,5134
2014-09-30 00:02:00,6045
2014-09-30 00:04:00,7565
2014-09-30 00:06:00,4335
2014-09-30 00:08:00,6145
2014-09-30 00:10:00,5245
2014-09-30 00:12:00,5847
2014-09-30 00:14:00,5544
2014-09-30 00:16:00,4635
2014-09-30 00:18:00,4437
2014-09-30 00:20:00,4034
2014-09-30 00:22:00,5749
2014-09-30 00:24:00,4439
2014-09-30 00:26:00,4941
2014-09-30 00:28:00,4842
2014-09-30 00:30:00,4636
2014-09-30 00:32:00,4434
2014-09-30 00:34:00,4541
2014-09-30 00:36:00,3732
2014-09-30 00:38:00,5147
2014-09-30 00:40:00,4630
2014-09-30 00:42:00,4128
2014-09-30 00:44:00,4235
2014-09-30 00:46:00,3430
2014-09-30 00:48:00,4130
2014-09-30 00:50:00,4837
2014-09-30 00:52:00,3828
2014-09-30 00:54:00,4132
2014-09-30 00:56:00,4336
2014-09-30 00:58:00,3024
2014-09-30 01:00:00,3423
2014-09-30 01:02:00,5242
2014-09-30 01:04:00,3629
2014-09-30 01:06:00,3931
2014-09-30 01:08:00,3824
2014-09-30 01:10:00,3025
2014-09-30 01:12:00,3527
2014-09-30 01:14:00,3225
2014-09-30 01:16:00,3226
2014-09-30 01:18:00,2214
2014-09-30 01:20:00,2615
2014-09-30 01:22:00,1515
2014-09-30 01:24:00,2214
2014-09-30 01:26:00,1105
2014-09-30 01:28:00,2720
2014-09-30 01:30:00,1713
2014-09-30 01:32:00,2215
2014-09-30 01:34:00,2923
2014-09-30 01:36:00,2421
2014-09-30 01:38:00,2112
2014-09-30 01:40:00,2319
2014-09-30 01:42:00,2319
2014-09-30 01:44:00,2321
